Name,Winrate,KDA,Rank,Image,RImg
Akshan,51.94,2.07,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Akshan.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Aurelion Sol,51.92,2.49,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/AurelionSol.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Riven,51.88,1.98,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Riven.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Senna,51.87,2.62,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Senna.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Heimerdinger,51.82,1.82,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Heimerdinger.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Cassiopeia,51.81,1.97,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Cassiopeia.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Veigar,51.77,2.29,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Veigar.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Rammus,51.68,2.95,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Rammus.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Singed,51.66,2.12,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Singed.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Maokai,51.58,2.19,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Maokai.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Nami,51.57,3.21,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Nami.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Ziggs,51.56,2.42,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Ziggs.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Shyvana,51.5,2.6,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Shyvana.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Vi,51.5,2.44,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Vi.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Ornn,51.49,2.35,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Ornn.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Zilean,51.47,3.13,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Zilean.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Neeko,51.46,2.22,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Neeko.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Rek'Sai,51.45,2.52,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/RekSai.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Ahri,51.43,2.55,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Ahri.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Ashe,51.42,2.42,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Ashe.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Blitzcrank,51.41,2.54,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Blitzcrank.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Tahm Kench,51.41,2.57,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/TahmKench.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Kog'Maw,51.39,2.14,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/KogMaw.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Kled,51.37,2.23,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Kled.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Fiddlesticks,51.36,2.73,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Fiddlesticks.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Jhin,51.35,2.89,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Jhin.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Volibear,51.35,2.35,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Volibear.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Zac,51.3,3.44,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Zac.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Malzahar,51.29,2.09,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Malzahar.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Illaoi,51.29,1.27,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Illaoi.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Warwick,51.25,2.23,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Warwick.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Diana,51.23,2.38,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Diana.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Trundle,51.2,2.22,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Trundle.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Yorick,51.15,1.43,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Yorick.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Zyra,51.0,2.06,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Zyra.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Lucian,50.97,2.24,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Lucian.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Mordekaiser,50.95,1.88,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Mordekaiser.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Skarner,50.94,2.87,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Skarner.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Shaco,50.88,2.69,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Shaco.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Annie,50.85,2.29,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Annie.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Sejuani,50.8,3.11,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Sejuani.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Twitch,50.78,2.29,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Twitch.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Talon,50.77,2.22,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Talon.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Lulu,50.73,3.12,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Lulu.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Malphite,50.73,2.38,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Malphite.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Xayah,50.72,2.33,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Xayah.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Ekko,50.69,2.53,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Ekko.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Viktor,50.66,2.19,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Viktor.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Nunu & Willump,50.63,2.86,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Nunu.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Kassadin,50.6,2.37,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Kassadin.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Urgot,50.6,1.87,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Urgot.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Zed,50.59,2.25,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Zed.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Teemo,50.57,1.66,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Teemo.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Tristana,50.56,2.29,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Tristana.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Sett,50.55,1.74,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Sett.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Fiora,50.53,1.65,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Fiora.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Vladimir,50.49,2.3,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Vladimir.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Dr. Mundo,50.46,2.14,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/DrMundo.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Aatrox,50.44,1.96,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Aatrox.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Taliyah,50.44,2.37,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Taliyah.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Cho'Gath,50.43,2.07,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Chogath.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Qiyana,50.42,2.12,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Qiyana.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Kayn,50.39,2.37,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Kayn.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Wukong,50.39,2.12,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/MonkeyKing.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Lissandra,50.32,2.31,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Lissandra.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Nautilus,50.31,2.42,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Nautilus.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Camille,50.28,1.86,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Camille.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Katarina,50.23,2.26,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Katarina.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Bard,50.23,2.97,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Bard.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Samira,50.22,2.21,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Samira.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Hecarim,50.14,3.0,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Hecarim.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Kindred,50.08,2.23,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Kindred.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Jinx,50.06,2.31,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Jinx.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Pyke,50.04,2.2,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Pyke.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Swain,50.02,2.35,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Swain.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Darius,49.98,1.75,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Darius.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Miss Fortune,49.98,2.28,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/MissFortune.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Seraphine,49.9,2.64,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Seraphine.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Draven,49.89,1.98,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Draven.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Rell,49.82,2.42,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Rell.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Ivern,49.79,3.31,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Ivern.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Lillia,49.75,2.52,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Lillia.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Vel'Koz,49.71,2.34,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Velkoz.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Yasuo,49.66,1.67,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Yasuo.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Galio,49.6,2.53,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Galio.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Lux,49.57,2.64,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Lux.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Xerath,49.56,2.71,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Xerath.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Rumble,49.56,2.29,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Rumble.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Vex,49.54,2.36,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Vex.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Rengar,49.53,2.15,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Rengar.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Udyr,49.49,2.56,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Udyr.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Brand,49.48,1.77,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Brand.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
Yone,49.47,1.69,Platinum,"https://opgg-static.akamaized.net/images/lol/champion/Yone.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/5.png?v=8
